xintercept	key	showSelected1	showSelected2	PANEL
14.5	14	19	14	2
15.5	15	19	15	2
16.5	16	19	16	2
17.5	17	19	17	2
18.5	18	19	18	2
0.5	0	20	0	2
1.5	1	20	1	2
2.5	2	20	2	2
3.5	3	20	3	2
4.5	4	20	4	2
5.5	5	20	5	2
6.5	6	20	6	2
7.5	7	20	7	2
8.5	8	20	8	2
9.5	9	20	9	2
10.5	10	20	10	2
11.5	11	20	11	2
12.5	12	20	12	2
13.5	13	20	13	2
14.5	14	20	14	2
15.5	15	20	15	2
16.5	16	20	16	2
17.5	17	20	17	2
18.5	18	20	18	2
19.5	19	20	19	2
0.5	0	21	0	2
1.5	1	21	1	2
2.5	2	21	2	2
3.5	3	21	3	2
4.5	4	21	4	2
5.5	5	21	5	2
6.5	6	21	6	2
7.5	7	21	7	2
8.5	8	21	8	2
9.5	9	21	9	2
10.5	10	21	10	2
11.5	11	21	11	2
12.5	12	21	12	2
13.5	13	21	13	2
14.5	14	21	14	2
15.5	15	21	15	2
16.5	16	21	16	2
17.5	17	21	17	2
18.5	18	21	18	2
19.5	19	21	19	2
20.5	20	21	20	2
0.5	0	22	0	2
1.5	1	22	1	2
2.5	2	22	2	2
3.5	3	22	3	2
4.5	4	22	4	2
5.5	5	22	5	2
6.5	6	22	6	2
7.5	7	22	7	2
8.5	8	22	8	2
9.5	9	22	9	2
10.5	10	22	10	2
11.5	11	22	11	2
12.5	12	22	12	2
13.5	13	22	13	2
14.5	14	22	14	2
15.5	15	22	15	2
16.5	16	22	16	2
17.5	17	22	17	2
18.5	18	22	18	2
19.5	19	22	19	2
20.5	20	22	20	2
21.5	21	22	21	2
0.5	0	23	0	2
1.5	1	23	1	2
2.5	2	23	2	2
3.5	3	23	3	2
4.5	4	23	4	2
5.5	5	23	5	2
6.5	6	23	6	2
7.5	7	23	7	2
8.5	8	23	8	2
9.5	9	23	9	2
10.5	10	23	10	2
11.5	11	23	11	2
12.5	12	23	12	2
13.5	13	23	13	2
14.5	14	23	14	2
15.5	15	23	15	2
16.5	16	23	16	2
17.5	17	23	17	2
18.5	18	23	18	2
19.5	19	23	19	2
20.5	20	23	20	2
21.5	21	23	21	2
22.5	22	23	22	2
0.5	0	24	0	2
1.5	1	24	1	2
2.5	2	24	2	2
3.5	3	24	3	2
4.5	4	24	4	2
5.5	5	24	5	2
6.5	6	24	6	2
7.5	7	24	7	2
8.5	8	24	8	2
9.5	9	24	9	2
10.5	10	24	10	2
11.5	11	24	11	2
12.5	12	24	12	2
13.5	13	24	13	2
14.5	14	24	14	2
15.5	15	24	15	2
16.5	16	24	16	2
17.5	17	24	17	2
18.5	18	24	18	2
19.5	19	24	19	2
20.5	20	24	20	2
21.5	21	24	21	2
22.5	22	24	22	2
23.5	23	24	23	2
0.5	0	25	0	2
1.5	1	25	1	2
2.5	2	25	2	2
3.5	3	25	3	2
4.5	4	25	4	2
5.5	5	25	5	2
6.5	6	25	6	2
7.5	7	25	7	2
8.5	8	25	8	2
9.5	9	25	9	2
10.5	10	25	10	2
11.5	11	25	11	2
12.5	12	25	12	2
13.5	13	25	13	2
14.5	14	25	14	2
15.5	15	25	15	2
16.5	16	25	16	2
17.5	17	25	17	2
18.5	18	25	18	2
19.5	19	25	19	2
20.5	20	25	20	2
21.5	21	25	21	2
22.5	22	25	22	2
23.5	23	25	23	2
24.5	24	25	24	2
0.5	0	26	0	2
1.5	1	26	1	2
2.5	2	26	2	2
3.5	3	26	3	2
4.5	4	26	4	2
5.5	5	26	5	2
6.5	6	26	6	2
7.5	7	26	7	2
8.5	8	26	8	2
9.5	9	26	9	2
10.5	10	26	10	2
11.5	11	26	11	2
12.5	12	26	12	2
13.5	13	26	13	2
14.5	14	26	14	2
15.5	15	26	15	2
16.5	16	26	16	2
17.5	17	26	17	2
18.5	18	26	18	2
19.5	19	26	19	2
20.5	20	26	20	2
21.5	21	26	21	2
22.5	22	26	22	2
23.5	23	26	23	2
24.5	24	26	24	2
25.5	25	26	25	2
0.5	0	27	0	2
1.5	1	27	1	2
2.5	2	27	2	2
3.5	3	27	3	2
4.5	4	27	4	2
5.5	5	27	5	2
6.5	6	27	6	2
7.5	7	27	7	2
8.5	8	27	8	2
9.5	9	27	9	2
10.5	10	27	10	2
11.5	11	27	11	2
12.5	12	27	12	2
13.5	13	27	13	2
14.5	14	27	14	2
15.5	15	27	15	2
16.5	16	27	16	2
17.5	17	27	17	2
18.5	18	27	18	2
19.5	19	27	19	2
20.5	20	27	20	2
21.5	21	27	21	2
22.5	22	27	22	2
23.5	23	27	23	2
24.5	24	27	24	2
25.5	25	27	25	2
26.5	26	27	26	2
0.5	0	28	0	2
1.5	1	28	1	2
2.5	2	28	2	2
3.5	3	28	3	2
4.5	4	28	4	2
5.5	5	28	5	2
6.5	6	28	6	2
7.5	7	28	7	2
8.5	8	28	8	2
9.5	9	28	9	2
10.5	10	28	10	2
11.5	11	28	11	2
12.5	12	28	12	2
13.5	13	28	13	2
14.5	14	28	14	2
15.5	15	28	15	2
16.5	16	28	16	2
17.5	17	28	17	2
18.5	18	28	18	2
19.5	19	28	19	2
20.5	20	28	20	2
21.5	21	28	21	2
22.5	22	28	22	2
23.5	23	28	23	2
24.5	24	28	24	2
25.5	25	28	25	2
26.5	26	28	26	2
27.5	27	28	27	2
0.5	0	29	0	2
1.5	1	29	1	2
2.5	2	29	2	2
3.5	3	29	3	2
4.5	4	29	4	2
5.5	5	29	5	2
6.5	6	29	6	2
7.5	7	29	7	2
8.5	8	29	8	2
9.5	9	29	9	2
10.5	10	29	10	2
11.5	11	29	11	2
12.5	12	29	12	2
13.5	13	29	13	2
14.5	14	29	14	2
15.5	15	29	15	2
16.5	16	29	16	2
17.5	17	29	17	2
18.5	18	29	18	2
19.5	19	29	19	2
20.5	20	29	20	2
21.5	21	29	21	2
22.5	22	29	22	2
23.5	23	29	23	2
24.5	24	29	24	2
25.5	25	29	25	2
26.5	26	29	26	2
27.5	27	29	27	2
28.5	28	29	28	2
0.5	0	30	0	2
1.5	1	30	1	2
2.5	2	30	2	2
3.5	3	30	3	2
4.5	4	30	4	2
5.5	5	30	5	2
6.5	6	30	6	2
7.5	7	30	7	2
8.5	8	30	8	2
9.5	9	30	9	2
10.5	10	30	10	2
11.5	11	30	11	2
12.5	12	30	12	2
13.5	13	30	13	2
14.5	14	30	14	2
15.5	15	30	15	2
16.5	16	30	16	2
17.5	17	30	17	2
18.5	18	30	18	2
19.5	19	30	19	2
20.5	20	30	20	2
21.5	21	30	21	2
22.5	22	30	22	2
23.5	23	30	23	2
24.5	24	30	24	2
25.5	25	30	25	2
26.5	26	30	26	2
27.5	27	30	27	2
28.5	28	30	28	2
29.5	29	30	29	2
0.5	0	31	0	2
1.5	1	31	1	2
2.5	2	31	2	2
3.5	3	31	3	2
4.5	4	31	4	2
5.5	5	31	5	2
6.5	6	31	6	2
7.5	7	31	7	2
8.5	8	31	8	2
9.5	9	31	9	2
10.5	10	31	10	2
11.5	11	31	11	2
12.5	12	31	12	2
13.5	13	31	13	2
14.5	14	31	14	2
15.5	15	31	15	2
16.5	16	31	16	2
17.5	17	31	17	2
18.5	18	31	18	2
19.5	19	31	19	2
20.5	20	31	20	2
21.5	21	31	21	2
22.5	22	31	22	2
23.5	23	31	23	2
24.5	24	31	24	2
25.5	25	31	25	2
26.5	26	31	26	2
27.5	27	31	27	2
28.5	28	31	28	2
29.5	29	31	29	2
30.5	30	31	30	2
0.5	0	32	0	2
1.5	1	32	1	2
2.5	2	32	2	2
3.5	3	32	3	2
4.5	4	32	4	2
5.5	5	32	5	2
6.5	6	32	6	2
7.5	7	32	7	2
8.5	8	32	8	2
9.5	9	32	9	2
10.5	10	32	10	2
11.5	11	32	11	2
12.5	12	32	12	2
13.5	13	32	13	2
14.5	14	32	14	2
15.5	15	32	15	2
16.5	16	32	16	2
17.5	17	32	17	2
18.5	18	32	18	2
19.5	19	32	19	2
20.5	20	32	20	2
21.5	21	32	21	2
22.5	22	32	22	2
23.5	23	32	23	2
24.5	24	32	24	2
25.5	25	32	25	2
26.5	26	32	26	2
27.5	27	32	27	2
28.5	28	32	28	2
29.5	29	32	29	2
30.5	30	32	30	2
31.5	31	32	31	2
0.5	0	33	0	2
1.5	1	33	1	2
2.5	2	33	2	2
3.5	3	33	3	2
4.5	4	33	4	2
5.5	5	33	5	2
6.5	6	33	6	2
7.5	7	33	7	2
8.5	8	33	8	2
9.5	9	33	9	2
10.5	10	33	10	2
11.5	11	33	11	2
12.5	12	33	12	2
13.5	13	33	13	2
14.5	14	33	14	2
15.5	15	33	15	2
16.5	16	33	16	2
17.5	17	33	17	2
18.5	18	33	18	2
19.5	19	33	19	2
20.5	20	33	20	2
21.5	21	33	21	2
22.5	22	33	22	2
23.5	23	33	23	2
24.5	24	33	24	2
25.5	25	33	25	2
26.5	26	33	26	2
27.5	27	33	27	2
28.5	28	33	28	2
29.5	29	33	29	2
30.5	30	33	30	2
31.5	31	33	31	2
32.5	32	33	32	2
0.5	0	34	0	2
1.5	1	34	1	2
2.5	2	34	2	2
3.5	3	34	3	2
4.5	4	34	4	2
5.5	5	34	5	2
6.5	6	34	6	2
7.5	7	34	7	2
8.5	8	34	8	2
9.5	9	34	9	2
10.5	10	34	10	2
11.5	11	34	11	2
12.5	12	34	12	2
13.5	13	34	13	2
14.5	14	34	14	2
15.5	15	34	15	2
16.5	16	34	16	2
17.5	17	34	17	2
18.5	18	34	18	2
19.5	19	34	19	2
20.5	20	34	20	2
21.5	21	34	21	2
22.5	22	34	22	2
23.5	23	34	23	2
24.5	24	34	24	2
25.5	25	34	25	2
26.5	26	34	26	2
27.5	27	34	27	2
28.5	28	34	28	2
29.5	29	34	29	2
30.5	30	34	30	2
31.5	31	34	31	2
32.5	32	34	32	2
33.5	33	34	33	2
0.5	0	35	0	2
1.5	1	35	1	2
2.5	2	35	2	2
3.5	3	35	3	2
4.5	4	35	4	2
5.5	5	35	5	2
6.5	6	35	6	2
7.5	7	35	7	2
8.5	8	35	8	2
9.5	9	35	9	2
10.5	10	35	10	2
11.5	11	35	11	2
12.5	12	35	12	2
13.5	13	35	13	2
14.5	14	35	14	2
15.5	15	35	15	2
16.5	16	35	16	2
17.5	17	35	17	2
18.5	18	35	18	2
19.5	19	35	19	2
20.5	20	35	20	2
21.5	21	35	21	2
22.5	22	35	22	2
23.5	23	35	23	2
24.5	24	35	24	2
25.5	25	35	25	2
26.5	26	35	26	2
27.5	27	35	27	2
28.5	28	35	28	2
29.5	29	35	29	2
30.5	30	35	30	2
31.5	31	35	31	2
32.5	32	35	32	2
33.5	33	35	33	2
34.5	34	35	34	2
0.5	0	36	0	2
1.5	1	36	1	2
2.5	2	36	2	2
3.5	3	36	3	2
4.5	4	36	4	2
5.5	5	36	5	2
6.5	6	36	6	2
7.5	7	36	7	2
8.5	8	36	8	2
9.5	9	36	9	2
10.5	10	36	10	2
11.5	11	36	11	2
12.5	12	36	12	2
13.5	13	36	13	2
14.5	14	36	14	2
15.5	15	36	15	2
16.5	16	36	16	2
17.5	17	36	17	2
18.5	18	36	18	2
19.5	19	36	19	2
20.5	20	36	20	2
21.5	21	36	21	2
22.5	22	36	22	2
23.5	23	36	23	2
24.5	24	36	24	2
25.5	25	36	25	2
26.5	26	36	26	2
27.5	27	36	27	2
28.5	28	36	28	2
29.5	29	36	29	2
30.5	30	36	30	2
31.5	31	36	31	2
32.5	32	36	32	2
33.5	33	36	33	2
34.5	34	36	34	2
35.5	35	36	35	2
0.5	0	37	0	2
1.5	1	37	1	2
2.5	2	37	2	2
3.5	3	37	3	2
4.5	4	37	4	2
5.5	5	37	5	2
6.5	6	37	6	2
7.5	7	37	7	2
8.5	8	37	8	2
9.5	9	37	9	2
10.5	10	37	10	2
11.5	11	37	11	2
12.5	12	37	12	2
13.5	13	37	13	2
14.5	14	37	14	2
15.5	15	37	15	2
16.5	16	37	16	2
17.5	17	37	17	2
18.5	18	37	18	2
19.5	19	37	19	2
20.5	20	37	20	2
21.5	21	37	21	2
22.5	22	37	22	2
23.5	23	37	23	2
24.5	24	37	24	2
25.5	25	37	25	2
26.5	26	37	26	2
27.5	27	37	27	2
28.5	28	37	28	2
29.5	29	37	29	2
30.5	30	37	30	2
31.5	31	37	31	2
32.5	32	37	32	2
33.5	33	37	33	2
34.5	34	37	34	2
35.5	35	37	35	2
36.5	36	37	36	2
0.5	0	38	0	2
1.5	1	38	1	2
2.5	2	38	2	2
3.5	3	38	3	2
4.5	4	38	4	2
5.5	5	38	5	2
6.5	6	38	6	2
7.5	7	38	7	2
8.5	8	38	8	2
9.5	9	38	9	2
10.5	10	38	10	2
11.5	11	38	11	2
12.5	12	38	12	2
13.5	13	38	13	2
14.5	14	38	14	2
15.5	15	38	15	2
16.5	16	38	16	2
17.5	17	38	17	2
18.5	18	38	18	2
19.5	19	38	19	2
20.5	20	38	20	2
21.5	21	38	21	2
22.5	22	38	22	2
23.5	23	38	23	2
24.5	24	38	24	2
25.5	25	38	25	2
26.5	26	38	26	2
27.5	27	38	27	2
28.5	28	38	28	2
29.5	29	38	29	2
30.5	30	38	30	2
31.5	31	38	31	2
32.5	32	38	32	2
33.5	33	38	33	2
34.5	34	38	34	2
35.5	35	38	35	2
36.5	36	38	36	2
37.5	37	38	37	2
0.5	0	39	0	2
1.5	1	39	1	2
2.5	2	39	2	2
3.5	3	39	3	2
4.5	4	39	4	2
5.5	5	39	5	2
6.5	6	39	6	2
7.5	7	39	7	2
8.5	8	39	8	2
9.5	9	39	9	2
10.5	10	39	10	2
11.5	11	39	11	2
12.5	12	39	12	2
13.5	13	39	13	2
14.5	14	39	14	2
15.5	15	39	15	2
16.5	16	39	16	2
17.5	17	39	17	2
18.5	18	39	18	2
19.5	19	39	19	2
20.5	20	39	20	2
21.5	21	39	21	2
22.5	22	39	22	2
23.5	23	39	23	2
24.5	24	39	24	2
25.5	25	39	25	2
26.5	26	39	26	2
27.5	27	39	27	2
28.5	28	39	28	2
29.5	29	39	29	2
30.5	30	39	30	2
31.5	31	39	31	2
32.5	32	39	32	2
33.5	33	39	33	2
34.5	34	39	34	2
35.5	35	39	35	2
36.5	36	39	36	2
37.5	37	39	37	2
38.5	38	39	38	2
0.5	0	40	0	2
1.5	1	40	1	2
2.5	2	40	2	2
3.5	3	40	3	2
4.5	4	40	4	2
5.5	5	40	5	2
6.5	6	40	6	2
7.5	7	40	7	2
8.5	8	40	8	2
9.5	9	40	9	2
10.5	10	40	10	2
11.5	11	40	11	2
12.5	12	40	12	2
13.5	13	40	13	2
14.5	14	40	14	2
15.5	15	40	15	2
16.5	16	40	16	2
17.5	17	40	17	2
18.5	18	40	18	2
19.5	19	40	19	2
20.5	20	40	20	2
21.5	21	40	21	2
22.5	22	40	22	2
23.5	23	40	23	2
24.5	24	40	24	2
25.5	25	40	25	2
26.5	26	40	26	2
27.5	27	40	27	2
28.5	28	40	28	2
29.5	29	40	29	2
30.5	30	40	30	2
31.5	31	40	31	2
32.5	32	40	32	2
33.5	33	40	33	2
34.5	34	40	34	2
35.5	35	40	35	2
36.5	36	40	36	2
37.5	37	40	37	2
38.5	38	40	38	2
39.5	39	40	39	2
0.5	0	41	0	2
1.5	1	41	1	2
2.5	2	41	2	2
3.5	3	41	3	2
4.5	4	41	4	2
5.5	5	41	5	2
6.5	6	41	6	2
7.5	7	41	7	2
8.5	8	41	8	2
9.5	9	41	9	2
10.5	10	41	10	2
11.5	11	41	11	2
12.5	12	41	12	2
13.5	13	41	13	2
14.5	14	41	14	2
15.5	15	41	15	2
16.5	16	41	16	2
17.5	17	41	17	2
18.5	18	41	18	2
19.5	19	41	19	2
20.5	20	41	20	2
21.5	21	41	21	2
22.5	22	41	22	2
23.5	23	41	23	2
24.5	24	41	24	2
25.5	25	41	25	2
26.5	26	41	26	2
27.5	27	41	27	2
28.5	28	41	28	2
29.5	29	41	29	2
30.5	30	41	30	2
31.5	31	41	31	2
32.5	32	41	32	2
33.5	33	41	33	2
34.5	34	41	34	2
35.5	35	41	35	2
36.5	36	41	36	2
37.5	37	41	37	2
38.5	38	41	38	2
39.5	39	41	39	2
40.5	40	41	40	2
0.5	0	42	0	2
1.5	1	42	1	2
2.5	2	42	2	2
3.5	3	42	3	2
4.5	4	42	4	2
5.5	5	42	5	2
6.5	6	42	6	2
7.5	7	42	7	2
8.5	8	42	8	2
9.5	9	42	9	2
10.5	10	42	10	2
11.5	11	42	11	2
12.5	12	42	12	2
13.5	13	42	13	2
14.5	14	42	14	2
15.5	15	42	15	2
16.5	16	42	16	2
17.5	17	42	17	2
18.5	18	42	18	2
19.5	19	42	19	2
20.5	20	42	20	2
21.5	21	42	21	2
22.5	22	42	22	2
23.5	23	42	23	2
24.5	24	42	24	2
25.5	25	42	25	2
26.5	26	42	26	2
27.5	27	42	27	2
28.5	28	42	28	2
29.5	29	42	29	2
30.5	30	42	30	2
31.5	31	42	31	2
32.5	32	42	32	2
33.5	33	42	33	2
34.5	34	42	34	2
35.5	35	42	35	2
36.5	36	42	36	2
37.5	37	42	37	2
38.5	38	42	38	2
39.5	39	42	39	2
40.5	40	42	40	2
41.5	41	42	41	2
0.5	0	43	0	2
1.5	1	43	1	2
2.5	2	43	2	2
3.5	3	43	3	2
4.5	4	43	4	2
5.5	5	43	5	2
6.5	6	43	6	2
7.5	7	43	7	2
8.5	8	43	8	2
9.5	9	43	9	2
10.5	10	43	10	2
11.5	11	43	11	2
12.5	12	43	12	2
13.5	13	43	13	2
14.5	14	43	14	2
15.5	15	43	15	2
16.5	16	43	16	2
17.5	17	43	17	2
18.5	18	43	18	2
19.5	19	43	19	2
20.5	20	43	20	2
21.5	21	43	21	2
22.5	22	43	22	2
23.5	23	43	23	2
24.5	24	43	24	2
25.5	25	43	25	2
26.5	26	43	26	2
27.5	27	43	27	2
28.5	28	43	28	2
29.5	29	43	29	2
30.5	30	43	30	2
31.5	31	43	31	2
32.5	32	43	32	2
33.5	33	43	33	2
34.5	34	43	34	2
35.5	35	43	35	2
36.5	36	43	36	2
37.5	37	43	37	2
38.5	38	43	38	2
39.5	39	43	39	2
40.5	40	43	40	2
41.5	41	43	41	2
42.5	42	43	42	2
0.5	0	44	0	2
1.5	1	44	1	2
2.5	2	44	2	2
3.5	3	44	3	2
4.5	4	44	4	2
5.5	5	44	5	2
6.5	6	44	6	2
7.5	7	44	7	2
8.5	8	44	8	2
9.5	9	44	9	2
10.5	10	44	10	2
11.5	11	44	11	2
12.5	12	44	12	2
13.5	13	44	13	2
14.5	14	44	14	2
15.5	15	44	15	2
16.5	16	44	16	2
17.5	17	44	17	2
18.5	18	44	18	2
19.5	19	44	19	2
20.5	20	44	20	2
21.5	21	44	21	2
22.5	22	44	22	2
23.5	23	44	23	2
24.5	24	44	24	2
25.5	25	44	25	2
26.5	26	44	26	2
27.5	27	44	27	2
28.5	28	44	28	2
29.5	29	44	29	2
30.5	30	44	30	2
31.5	31	44	31	2
32.5	32	44	32	2
33.5	33	44	33	2
34.5	34	44	34	2
35.5	35	44	35	2
36.5	36	44	36	2
37.5	37	44	37	2
38.5	38	44	38	2
39.5	39	44	39	2
40.5	40	44	40	2
41.5	41	44	41	2
42.5	42	44	42	2
43.5	43	44	43	2
0.5	0	45	0	2
1.5	1	45	1	2
2.5	2	45	2	2
3.5	3	45	3	2
4.5	4	45	4	2
5.5	5	45	5	2
6.5	6	45	6	2
7.5	7	45	7	2
8.5	8	45	8	2
9.5	9	45	9	2
10.5	10	45	10	2
11.5	11	45	11	2
12.5	12	45	12	2
13.5	13	45	13	2
14.5	14	45	14	2
15.5	15	45	15	2
16.5	16	45	16	2
17.5	17	45	17	2
18.5	18	45	18	2
19.5	19	45	19	2
20.5	20	45	20	2
21.5	21	45	21	2
22.5	22	45	22	2
23.5	23	45	23	2
24.5	24	45	24	2
25.5	25	45	25	2
26.5	26	45	26	2
27.5	27	45	27	2
28.5	28	45	28	2
29.5	29	45	29	2
30.5	30	45	30	2
31.5	31	45	31	2
32.5	32	45	32	2
33.5	33	45	33	2
34.5	34	45	34	2
35.5	35	45	35	2
36.5	36	45	36	2
37.5	37	45	37	2
38.5	38	45	38	2
39.5	39	45	39	2
40.5	40	45	40	2
41.5	41	45	41	2
42.5	42	45	42	2
43.5	43	45	43	2
44.5	44	45	44	2
0.5	0	46	0	2
1.5	1	46	1	2
2.5	2	46	2	2
3.5	3	46	3	2
4.5	4	46	4	2
5.5	5	46	5	2
6.5	6	46	6	2
7.5	7	46	7	2
8.5	8	46	8	2
9.5	9	46	9	2
10.5	10	46	10	2
11.5	11	46	11	2
12.5	12	46	12	2
13.5	13	46	13	2
14.5	14	46	14	2
15.5	15	46	15	2
16.5	16	46	16	2
17.5	17	46	17	2
18.5	18	46	18	2
19.5	19	46	19	2
20.5	20	46	20	2
21.5	21	46	21	2
22.5	22	46	22	2
23.5	23	46	23	2
24.5	24	46	24	2
25.5	25	46	25	2
26.5	26	46	26	2
27.5	27	46	27	2
28.5	28	46	28	2
29.5	29	46	29	2
30.5	30	46	30	2
31.5	31	46	31	2
32.5	32	46	32	2
33.5	33	46	33	2
34.5	34	46	34	2
35.5	35	46	35	2
36.5	36	46	36	2
37.5	37	46	37	2
38.5	38	46	38	2
39.5	39	46	39	2
40.5	40	46	40	2
41.5	41	46	41	2
42.5	42	46	42	2
43.5	43	46	43	2
44.5	44	46	44	2
45.5	45	46	45	2
0.5	0	47	0	2
1.5	1	47	1	2
2.5	2	47	2	2
3.5	3	47	3	2
4.5	4	47	4	2
5.5	5	47	5	2
6.5	6	47	6	2
7.5	7	47	7	2
8.5	8	47	8	2
9.5	9	47	9	2
10.5	10	47	10	2
11.5	11	47	11	2
12.5	12	47	12	2
13.5	13	47	13	2
14.5	14	47	14	2
15.5	15	47	15	2
16.5	16	47	16	2
17.5	17	47	17	2
18.5	18	47	18	2
19.5	19	47	19	2
20.5	20	47	20	2
21.5	21	47	21	2
22.5	22	47	22	2
23.5	23	47	23	2
24.5	24	47	24	2
25.5	25	47	25	2
26.5	26	47	26	2
27.5	27	47	27	2
28.5	28	47	28	2
29.5	29	47	29	2
30.5	30	47	30	2
31.5	31	47	31	2
32.5	32	47	32	2
33.5	33	47	33	2
34.5	34	47	34	2
35.5	35	47	35	2
36.5	36	47	36	2
37.5	37	47	37	2
38.5	38	47	38	2
39.5	39	47	39	2
40.5	40	47	40	2
41.5	41	47	41	2
42.5	42	47	42	2
43.5	43	47	43	2
44.5	44	47	44	2
45.5	45	47	45	2
46.5	46	47	46	2
0.5	0	48	0	2
1.5	1	48	1	2
2.5	2	48	2	2
3.5	3	48	3	2
4.5	4	48	4	2
5.5	5	48	5	2
6.5	6	48	6	2
7.5	7	48	7	2
8.5	8	48	8	2
9.5	9	48	9	2
10.5	10	48	10	2
11.5	11	48	11	2
12.5	12	48	12	2
13.5	13	48	13	2
14.5	14	48	14	2
15.5	15	48	15	2
16.5	16	48	16	2
17.5	17	48	17	2
18.5	18	48	18	2
19.5	19	48	19	2
20.5	20	48	20	2
21.5	21	48	21	2
22.5	22	48	22	2
23.5	23	48	23	2
24.5	24	48	24	2
25.5	25	48	25	2
26.5	26	48	26	2
27.5	27	48	27	2
28.5	28	48	28	2
29.5	29	48	29	2
30.5	30	48	30	2
31.5	31	48	31	2
32.5	32	48	32	2
33.5	33	48	33	2
34.5	34	48	34	2
35.5	35	48	35	2
36.5	36	48	36	2
37.5	37	48	37	2
38.5	38	48	38	2
39.5	39	48	39	2
40.5	40	48	40	2
41.5	41	48	41	2
42.5	42	48	42	2
43.5	43	48	43	2
44.5	44	48	44	2
45.5	45	48	45	2
46.5	46	48	46	2
47.5	47	48	47	2
0.5	0	49	0	2
1.5	1	49	1	2
2.5	2	49	2	2
3.5	3	49	3	2
4.5	4	49	4	2
5.5	5	49	5	2
6.5	6	49	6	2
7.5	7	49	7	2
8.5	8	49	8	2
9.5	9	49	9	2
10.5	10	49	10	2
11.5	11	49	11	2
12.5	12	49	12	2
13.5	13	49	13	2
14.5	14	49	14	2
15.5	15	49	15	2
16.5	16	49	16	2
17.5	17	49	17	2
18.5	18	49	18	2
19.5	19	49	19	2
20.5	20	49	20	2
21.5	21	49	21	2
22.5	22	49	22	2
23.5	23	49	23	2
24.5	24	49	24	2
25.5	25	49	25	2
26.5	26	49	26	2
27.5	27	49	27	2
28.5	28	49	28	2
29.5	29	49	29	2
30.5	30	49	30	2
31.5	31	49	31	2
32.5	32	49	32	2
33.5	33	49	33	2
34.5	34	49	34	2
35.5	35	49	35	2
36.5	36	49	36	2
37.5	37	49	37	2
38.5	38	49	38	2
39.5	39	49	39	2
40.5	40	49	40	2
41.5	41	49	41	2
42.5	42	49	42	2
43.5	43	49	43	2
44.5	44	49	44	2
45.5	45	49	45	2
46.5	46	49	46	2
47.5	47	49	47	2
48.5	48	49	48	2
0.5	0	50	0	2
1.5	1	50	1	2
2.5	2	50	2	2
3.5	3	50	3	2
4.5	4	50	4	2
5.5	5	50	5	2
6.5	6	50	6	2
7.5	7	50	7	2
8.5	8	50	8	2
9.5	9	50	9	2
10.5	10	50	10	2
11.5	11	50	11	2
12.5	12	50	12	2
13.5	13	50	13	2
14.5	14	50	14	2
15.5	15	50	15	2
16.5	16	50	16	2
17.5	17	50	17	2
18.5	18	50	18	2
19.5	19	50	19	2
20.5	20	50	20	2
21.5	21	50	21	2
22.5	22	50	22	2
23.5	23	50	23	2
24.5	24	50	24	2
25.5	25	50	25	2
26.5	26	50	26	2
27.5	27	50	27	2
28.5	28	50	28	2
29.5	29	50	29	2
30.5	30	50	30	2
31.5	31	50	31	2
32.5	32	50	32	2
33.5	33	50	33	2
34.5	34	50	34	2
35.5	35	50	35	2
36.5	36	50	36	2
37.5	37	50	37	2
38.5	38	50	38	2
39.5	39	50	39	2
40.5	40	50	40	2
41.5	41	50	41	2
42.5	42	50	42	2
43.5	43	50	43	2
44.5	44	50	44	2
45.5	45	50	45	2
46.5	46	50	46	2
47.5	47	50	47	2
48.5	48	50	48	2
49.5	49	50	49	2
0.5	0	51	0	2
1.5	1	51	1	2
2.5	2	51	2	2
3.5	3	51	3	2
4.5	4	51	4	2
5.5	5	51	5	2
6.5	6	51	6	2
7.5	7	51	7	2
8.5	8	51	8	2
9.5	9	51	9	2
10.5	10	51	10	2
11.5	11	51	11	2
12.5	12	51	12	2
13.5	13	51	13	2
14.5	14	51	14	2
15.5	15	51	15	2
16.5	16	51	16	2
17.5	17	51	17	2
18.5	18	51	18	2
19.5	19	51	19	2
20.5	20	51	20	2
21.5	21	51	21	2
22.5	22	51	22	2
23.5	23	51	23	2
24.5	24	51	24	2
25.5	25	51	25	2
26.5	26	51	26	2
27.5	27	51	27	2
28.5	28	51	28	2
29.5	29	51	29	2
30.5	30	51	30	2
31.5	31	51	31	2
32.5	32	51	32	2
33.5	33	51	33	2
34.5	34	51	34	2
35.5	35	51	35	2
36.5	36	51	36	2
37.5	37	51	37	2
38.5	38	51	38	2
39.5	39	51	39	2
40.5	40	51	40	2
41.5	41	51	41	2
42.5	42	51	42	2
43.5	43	51	43	2
44.5	44	51	44	2
45.5	45	51	45	2
46.5	46	51	46	2
47.5	47	51	47	2
48.5	48	51	48	2
49.5	49	51	49	2
50.5	50	51	50	2
0.5	0	52	0	2
1.5	1	52	1	2
2.5	2	52	2	2
3.5	3	52	3	2
4.5	4	52	4	2
5.5	5	52	5	2
6.5	6	52	6	2
7.5	7	52	7	2
8.5	8	52	8	2
9.5	9	52	9	2
10.5	10	52	10	2
11.5	11	52	11	2
12.5	12	52	12	2
13.5	13	52	13	2
14.5	14	52	14	2
15.5	15	52	15	2
16.5	16	52	16	2
17.5	17	52	17	2
18.5	18	52	18	2
19.5	19	52	19	2
20.5	20	52	20	2
21.5	21	52	21	2
22.5	22	52	22	2
