x	y	key	showSelected2	showSelected3	showSelected4	PANEL
97	58	1	97	58	OPART	1
97	59	1	97	59	OPART	1
97	60	1	97	60	OPART	1
97	61	1	97	61	OPART	1
97	62	1	97	62	OPART	1
97	63	1	97	63	OPART	1
97	64	1	97	64	OPART	1
97	65	1	97	65	OPART	1
97	66	1	97	66	OPART	1
97	67	1	97	67	OPART	1
97	68	1	97	68	OPART	1
97	69	1	97	69	OPART	1
97	70	1	97	70	OPART	1
97	71	1	97	71	OPART	1
97	72	1	97	72	OPART	1
97	73	1	97	73	OPART	1
97	74	1	97	74	OPART	1
97	75	1	97	75	OPART	1
97	76	1	97	76	OPART	1
97	77	1	97	77	OPART	1
97	78	1	97	78	OPART	1
97	79	1	97	79	OPART	1
97	80	1	97	80	OPART	1
97	81	1	97	81	OPART	1
97	82	1	97	82	OPART	1
97	83	1	97	83	OPART	1
97	84	1	97	84	OPART	1
97	85	1	97	85	OPART	1
97	86	1	97	86	OPART	1
97	87	1	97	87	OPART	1
97	88	1	97	88	OPART	1
97	89	1	97	89	OPART	1
97	90	1	97	90	OPART	1
97	91	1	97	91	OPART	1
97	92	1	97	92	OPART	1
97	93	1	97	93	OPART	1
97	94	1	97	94	OPART	1
97	95	1	97	95	OPART	1
97	96	1	97	96	OPART	1
98	0	1	98	0	OPART	1
98	1	1	98	1	OPART	1
98	2	1	98	2	OPART	1
98	3	1	98	3	OPART	1
98	4	1	98	4	OPART	1
98	5	1	98	5	OPART	1
98	6	1	98	6	OPART	1
98	7	1	98	7	OPART	1
98	8	1	98	8	OPART	1
98	9	1	98	9	OPART	1
98	10	1	98	10	OPART	1
98	11	1	98	11	OPART	1
98	12	1	98	12	OPART	1
98	13	1	98	13	OPART	1
98	14	1	98	14	OPART	1
98	15	1	98	15	OPART	1
98	16	1	98	16	OPART	1
98	17	1	98	17	OPART	1
98	18	1	98	18	OPART	1
98	19	1	98	19	OPART	1
98	20	1	98	20	OPART	1
98	21	1	98	21	OPART	1
98	22	1	98	22	OPART	1
98	23	1	98	23	OPART	1
98	24	1	98	24	OPART	1
98	25	1	98	25	OPART	1
98	26	1	98	26	OPART	1
98	27	1	98	27	OPART	1
98	28	1	98	28	OPART	1
98	29	1	98	29	OPART	1
98	30	1	98	30	OPART	1
98	31	1	98	31	OPART	1
98	32	1	98	32	OPART	1
98	33	1	98	33	OPART	1
98	34	1	98	34	OPART	1
98	35	1	98	35	OPART	1
98	36	1	98	36	OPART	1
98	37	1	98	37	OPART	1
98	38	1	98	38	OPART	1
98	39	1	98	39	OPART	1
98	40	1	98	40	OPART	1
98	41	1	98	41	OPART	1
98	42	1	98	42	OPART	1
98	43	1	98	43	OPART	1
98	44	1	98	44	OPART	1
98	45	1	98	45	OPART	1
98	46	1	98	46	OPART	1
98	47	1	98	47	OPART	1
98	48	1	98	48	OPART	1
98	49	1	98	49	OPART	1
98	50	1	98	50	OPART	1
98	51	1	98	51	OPART	1
98	52	1	98	52	OPART	1
98	53	1	98	53	OPART	1
98	54	1	98	54	OPART	1
98	55	1	98	55	OPART	1
98	56	1	98	56	OPART	1
98	57	1	98	57	OPART	1
98	58	1	98	58	OPART	1
98	59	1	98	59	OPART	1
98	60	1	98	60	OPART	1
98	61	1	98	61	OPART	1
98	62	1	98	62	OPART	1
98	63	1	98	63	OPART	1
98	64	1	98	64	OPART	1
98	65	1	98	65	OPART	1
98	66	1	98	66	OPART	1
98	67	1	98	67	OPART	1
98	68	1	98	68	OPART	1
98	69	1	98	69	OPART	1
98	70	1	98	70	OPART	1
98	71	1	98	71	OPART	1
98	72	1	98	72	OPART	1
98	73	1	98	73	OPART	1
98	74	1	98	74	OPART	1
98	75	1	98	75	OPART	1
98	76	1	98	76	OPART	1
98	77	1	98	77	OPART	1
98	78	1	98	78	OPART	1
98	79	1	98	79	OPART	1
98	80	1	98	80	OPART	1
98	81	1	98	81	OPART	1
98	82	1	98	82	OPART	1
98	83	1	98	83	OPART	1
98	84	1	98	84	OPART	1
98	85	1	98	85	OPART	1
98	86	1	98	86	OPART	1
98	87	1	98	87	OPART	1
98	88	1	98	88	OPART	1
98	89	1	98	89	OPART	1
98	90	1	98	90	OPART	1
98	91	1	98	91	OPART	1
98	92	1	98	92	OPART	1
98	93	1	98	93	OPART	1
98	94	1	98	94	OPART	1
98	95	1	98	95	OPART	1
98	96	1	98	96	OPART	1
98	97	1	98	97	OPART	1
99	0	1	99	0	OPART	1
99	1	1	99	1	OPART	1
99	2	1	99	2	OPART	1
99	3	1	99	3	OPART	1
99	4	1	99	4	OPART	1
99	5	1	99	5	OPART	1
99	6	1	99	6	OPART	1
99	7	1	99	7	OPART	1
99	8	1	99	8	OPART	1
99	9	1	99	9	OPART	1
99	10	1	99	10	OPART	1
99	11	1	99	11	OPART	1
99	12	1	99	12	OPART	1
99	13	1	99	13	OPART	1
99	14	1	99	14	OPART	1
99	15	1	99	15	OPART	1
99	16	1	99	16	OPART	1
99	17	1	99	17	OPART	1
99	18	1	99	18	OPART	1
99	19	1	99	19	OPART	1
99	20	1	99	20	OPART	1
99	21	1	99	21	OPART	1
99	22	1	99	22	OPART	1
99	23	1	99	23	OPART	1
99	24	1	99	24	OPART	1
99	25	1	99	25	OPART	1
99	26	1	99	26	OPART	1
99	27	1	99	27	OPART	1
99	28	1	99	28	OPART	1
99	29	1	99	29	OPART	1
99	30	1	99	30	OPART	1
99	31	1	99	31	OPART	1
99	32	1	99	32	OPART	1
99	33	1	99	33	OPART	1
99	34	1	99	34	OPART	1
99	35	1	99	35	OPART	1
99	36	1	99	36	OPART	1
99	37	1	99	37	OPART	1
99	38	1	99	38	OPART	1
99	39	1	99	39	OPART	1
99	40	1	99	40	OPART	1
99	41	1	99	41	OPART	1
99	42	1	99	42	OPART	1
99	43	1	99	43	OPART	1
99	44	1	99	44	OPART	1
99	45	1	99	45	OPART	1
99	46	1	99	46	OPART	1
99	47	1	99	47	OPART	1
99	48	1	99	48	OPART	1
99	49	1	99	49	OPART	1
99	50	1	99	50	OPART	1
99	51	1	99	51	OPART	1
99	52	1	99	52	OPART	1
99	53	1	99	53	OPART	1
99	54	1	99	54	OPART	1
99	55	1	99	55	OPART	1
99	56	1	99	56	OPART	1
99	57	1	99	57	OPART	1
99	58	1	99	58	OPART	1
99	59	1	99	59	OPART	1
99	60	1	99	60	OPART	1
99	61	1	99	61	OPART	1
99	62	1	99	62	OPART	1
99	63	1	99	63	OPART	1
99	64	1	99	64	OPART	1
99	65	1	99	65	OPART	1
99	66	1	99	66	OPART	1
99	67	1	99	67	OPART	1
99	68	1	99	68	OPART	1
99	69	1	99	69	OPART	1
99	70	1	99	70	OPART	1
99	71	1	99	71	OPART	1
99	72	1	99	72	OPART	1
99	73	1	99	73	OPART	1
99	74	1	99	74	OPART	1
99	75	1	99	75	OPART	1
99	76	1	99	76	OPART	1
99	77	1	99	77	OPART	1
99	78	1	99	78	OPART	1
99	79	1	99	79	OPART	1
99	80	1	99	80	OPART	1
99	81	1	99	81	OPART	1
99	82	1	99	82	OPART	1
99	83	1	99	83	OPART	1
99	84	1	99	84	OPART	1
99	85	1	99	85	OPART	1
99	86	1	99	86	OPART	1
99	87	1	99	87	OPART	1
99	88	1	99	88	OPART	1
99	89	1	99	89	OPART	1
99	90	1	99	90	OPART	1
99	91	1	99	91	OPART	1
99	92	1	99	92	OPART	1
99	93	1	99	93	OPART	1
99	94	1	99	94	OPART	1
99	95	1	99	95	OPART	1
99	96	1	99	96	OPART	1
99	97	1	99	97	OPART	1
99	98	1	99	98	OPART	1
100	0	1	100	0	OPART	1
100	1	1	100	1	OPART	1
100	2	1	100	2	OPART	1
100	3	1	100	3	OPART	1
100	4	1	100	4	OPART	1
100	5	1	100	5	OPART	1
100	6	1	100	6	OPART	1
100	7	1	100	7	OPART	1
100	8	1	100	8	OPART	1
100	9	1	100	9	OPART	1
100	10	1	100	10	OPART	1
100	11	1	100	11	OPART	1
100	12	1	100	12	OPART	1
100	13	1	100	13	OPART	1
100	14	1	100	14	OPART	1
100	15	1	100	15	OPART	1
100	16	1	100	16	OPART	1
100	17	1	100	17	OPART	1
100	18	1	100	18	OPART	1
100	19	1	100	19	OPART	1
100	20	1	100	20	OPART	1
100	21	1	100	21	OPART	1
100	22	1	100	22	OPART	1
100	23	1	100	23	OPART	1
100	24	1	100	24	OPART	1
100	25	1	100	25	OPART	1
100	26	1	100	26	OPART	1
100	27	1	100	27	OPART	1
100	28	1	100	28	OPART	1
100	29	1	100	29	OPART	1
100	30	1	100	30	OPART	1
100	31	1	100	31	OPART	1
100	32	1	100	32	OPART	1
100	33	1	100	33	OPART	1
100	34	1	100	34	OPART	1
100	35	1	100	35	OPART	1
100	36	1	100	36	OPART	1
100	37	1	100	37	OPART	1
100	38	1	100	38	OPART	1
100	39	1	100	39	OPART	1
100	40	1	100	40	OPART	1
100	41	1	100	41	OPART	1
100	42	1	100	42	OPART	1
100	43	1	100	43	OPART	1
100	44	1	100	44	OPART	1
100	45	1	100	45	OPART	1
100	46	1	100	46	OPART	1
100	47	1	100	47	OPART	1
100	48	1	100	48	OPART	1
100	49	1	100	49	OPART	1
100	50	1	100	50	OPART	1
100	51	1	100	51	OPART	1
100	52	1	100	52	OPART	1
100	53	1	100	53	OPART	1
100	54	1	100	54	OPART	1
100	55	1	100	55	OPART	1
100	56	1	100	56	OPART	1
100	57	1	100	57	OPART	1
100	58	1	100	58	OPART	1
100	59	1	100	59	OPART	1
100	60	1	100	60	OPART	1
100	61	1	100	61	OPART	1
100	62	1	100	62	OPART	1
100	63	1	100	63	OPART	1
100	64	1	100	64	OPART	1
100	65	1	100	65	OPART	1
100	66	1	100	66	OPART	1
100	67	1	100	67	OPART	1
100	68	1	100	68	OPART	1
100	69	1	100	69	OPART	1
100	70	1	100	70	OPART	1
100	71	1	100	71	OPART	1
100	72	1	100	72	OPART	1
100	73	1	100	73	OPART	1
100	74	1	100	74	OPART	1
100	75	1	100	75	OPART	1
100	76	1	100	76	OPART	1
100	77	1	100	77	OPART	1
100	78	1	100	78	OPART	1
100	79	1	100	79	OPART	1
100	80	1	100	80	OPART	1
100	81	1	100	81	OPART	1
100	82	1	100	82	OPART	1
100	83	1	100	83	OPART	1
100	84	1	100	84	OPART	1
100	85	1	100	85	OPART	1
100	86	1	100	86	OPART	1
100	87	1	100	87	OPART	1
100	88	1	100	88	OPART	1
100	89	1	100	89	OPART	1
100	90	1	100	90	OPART	1
100	91	1	100	91	OPART	1
100	92	1	100	92	OPART	1
100	93	1	100	93	OPART	1
100	94	1	100	94	OPART	1
100	95	1	100	95	OPART	1
100	96	1	100	96	OPART	1
100	97	1	100	97	OPART	1
100	98	1	100	98	OPART	1
100	99	1	100	99	OPART	1
1	0	1	1	0	LOPART	2
2	0	1	2	0	LOPART	2
2	1	1	2	1	LOPART	2
3	0	1	3	0	LOPART	2
3	1	1	3	1	LOPART	2
3	2	1	3	2	LOPART	2
4	0	1	4	0	LOPART	2
4	1	1	4	1	LOPART	2
4	2	1	4	2	LOPART	2
4	3	1	4	3	LOPART	2
5	0	1	5	0	LOPART	2
5	1	1	5	1	LOPART	2
5	2	1	5	2	LOPART	2
5	3	1	5	3	LOPART	2
5	4	1	5	4	LOPART	2
6	0	1	6	0	LOPART	2
6	1	1	6	1	LOPART	2
6	2	1	6	2	LOPART	2
6	3	1	6	3	LOPART	2
6	4	1	6	4	LOPART	2
6	5	1	6	5	LOPART	2
7	0	1	7	0	LOPART	2
7	1	1	7	1	LOPART	2
7	2	1	7	2	LOPART	2
7	3	1	7	3	LOPART	2
7	4	1	7	4	LOPART	2
7	5	1	7	5	LOPART	2
7	6	1	7	6	LOPART	2
8	0	1	8	0	LOPART	2
8	1	1	8	1	LOPART	2
8	2	1	8	2	LOPART	2
8	3	1	8	3	LOPART	2
8	4	1	8	4	LOPART	2
8	5	1	8	5	LOPART	2
8	6	1	8	6	LOPART	2
8	7	1	8	7	LOPART	2
9	0	1	9	0	LOPART	2
9	1	1	9	1	LOPART	2
9	2	1	9	2	LOPART	2
9	3	1	9	3	LOPART	2
9	4	1	9	4	LOPART	2
9	5	1	9	5	LOPART	2
9	6	1	9	6	LOPART	2
9	7	1	9	7	LOPART	2
9	8	1	9	8	LOPART	2
10	0	1	10	0	LOPART	2
10	1	1	10	1	LOPART	2
10	2	1	10	2	LOPART	2
10	3	1	10	3	LOPART	2
10	4	1	10	4	LOPART	2
10	5	1	10	5	LOPART	2
10	6	1	10	6	LOPART	2
10	7	1	10	7	LOPART	2
10	8	1	10	8	LOPART	2
10	9	1	10	9	LOPART	2
11	0	1	11	0	LOPART	2
11	1	1	11	1	LOPART	2
11	2	1	11	2	LOPART	2
11	3	1	11	3	LOPART	2
11	4	1	11	4	LOPART	2
11	5	1	11	5	LOPART	2
11	6	1	11	6	LOPART	2
11	7	1	11	7	LOPART	2
11	8	1	11	8	LOPART	2
11	9	1	11	9	LOPART	2
11	10	1	11	10	LOPART	2
12	0	1	12	0	LOPART	2
12	1	1	12	1	LOPART	2
12	2	1	12	2	LOPART	2
12	3	1	12	3	LOPART	2
12	4	1	12	4	LOPART	2
12	5	1	12	5	LOPART	2
12	6	1	12	6	LOPART	2
12	7	1	12	7	LOPART	2
12	8	1	12	8	LOPART	2
12	9	1	12	9	LOPART	2
12	10	1	12	10	LOPART	2
12	11	1	12	11	LOPART	2
13	0	1	13	0	LOPART	2
13	1	1	13	1	LOPART	2
13	2	1	13	2	LOPART	2
13	3	1	13	3	LOPART	2
13	4	1	13	4	LOPART	2
13	5	1	13	5	LOPART	2
13	6	1	13	6	LOPART	2
13	7	1	13	7	LOPART	2
13	8	1	13	8	LOPART	2
13	9	1	13	9	LOPART	2
13	10	1	13	10	LOPART	2
13	11	1	13	11	LOPART	2
13	12	1	13	12	LOPART	2
14	0	1	14	0	LOPART	2
14	1	1	14	1	LOPART	2
14	2	1	14	2	LOPART	2
14	3	1	14	3	LOPART	2
14	4	1	14	4	LOPART	2
14	5	1	14	5	LOPART	2
14	6	1	14	6	LOPART	2
14	7	1	14	7	LOPART	2
14	8	1	14	8	LOPART	2
14	9	1	14	9	LOPART	2
14	10	1	14	10	LOPART	2
14	11	1	14	11	LOPART	2
14	12	1	14	12	LOPART	2
14	13	1	14	13	LOPART	2
15	0	1	15	0	LOPART	2
15	1	1	15	1	LOPART	2
15	2	1	15	2	LOPART	2
15	3	1	15	3	LOPART	2
15	4	1	15	4	LOPART	2
15	5	1	15	5	LOPART	2
15	6	1	15	6	LOPART	2
15	7	1	15	7	LOPART	2
15	8	1	15	8	LOPART	2
15	9	1	15	9	LOPART	2
15	10	1	15	10	LOPART	2
15	11	1	15	11	LOPART	2
15	12	1	15	12	LOPART	2
15	13	1	15	13	LOPART	2
15	14	1	15	14	LOPART	2
16	0	1	16	0	LOPART	2
16	1	1	16	1	LOPART	2
16	2	1	16	2	LOPART	2
16	3	1	16	3	LOPART	2
16	4	1	16	4	LOPART	2
16	5	1	16	5	LOPART	2
16	6	1	16	6	LOPART	2
16	7	1	16	7	LOPART	2
16	8	1	16	8	LOPART	2
16	9	1	16	9	LOPART	2
16	10	1	16	10	LOPART	2
16	11	1	16	11	LOPART	2
16	12	1	16	12	LOPART	2
16	13	1	16	13	LOPART	2
16	14	1	16	14	LOPART	2
16	15	1	16	15	LOPART	2
17	0	1	17	0	LOPART	2
17	1	1	17	1	LOPART	2
17	2	1	17	2	LOPART	2
17	3	1	17	3	LOPART	2
17	4	1	17	4	LOPART	2
17	5	1	17	5	LOPART	2
17	6	1	17	6	LOPART	2
17	7	1	17	7	LOPART	2
17	8	1	17	8	LOPART	2
17	9	1	17	9	LOPART	2
17	10	1	17	10	LOPART	2
17	11	1	17	11	LOPART	2
17	12	1	17	12	LOPART	2
17	13	1	17	13	LOPART	2
17	14	1	17	14	LOPART	2
17	15	1	17	15	LOPART	2
17	16	1	17	16	LOPART	2
18	0	1	18	0	LOPART	2
18	1	1	18	1	LOPART	2
18	2	1	18	2	LOPART	2
18	3	1	18	3	LOPART	2
18	4	1	18	4	LOPART	2
18	5	1	18	5	LOPART	2
18	6	1	18	6	LOPART	2
18	7	1	18	7	LOPART	2
18	8	1	18	8	LOPART	2
18	9	1	18	9	LOPART	2
18	10	1	18	10	LOPART	2
18	11	1	18	11	LOPART	2
18	12	1	18	12	LOPART	2
18	13	1	18	13	LOPART	2
18	14	1	18	14	LOPART	2
18	15	1	18	15	LOPART	2
18	16	1	18	16	LOPART	2
18	17	1	18	17	LOPART	2
19	0	1	19	0	LOPART	2
19	1	1	19	1	LOPART	2
19	2	1	19	2	LOPART	2
19	3	1	19	3	LOPART	2
19	4	1	19	4	LOPART	2
19	5	1	19	5	LOPART	2
19	6	1	19	6	LOPART	2
19	7	1	19	7	LOPART	2
19	8	1	19	8	LOPART	2
19	9	1	19	9	LOPART	2
19	10	1	19	10	LOPART	2
19	11	1	19	11	LOPART	2
19	12	1	19	12	LOPART	2
19	13	1	19	13	LOPART	2
19	14	1	19	14	LOPART	2
19	15	1	19	15	LOPART	2
19	16	1	19	16	LOPART	2
19	17	1	19	17	LOPART	2
19	18	1	19	18	LOPART	2
20	0	1	20	0	LOPART	2
20	1	1	20	1	LOPART	2
20	2	1	20	2	LOPART	2
20	3	1	20	3	LOPART	2
20	4	1	20	4	LOPART	2
20	5	1	20	5	LOPART	2
20	6	1	20	6	LOPART	2
20	7	1	20	7	LOPART	2
20	8	1	20	8	LOPART	2
20	9	1	20	9	LOPART	2
20	10	1	20	10	LOPART	2
20	11	1	20	11	LOPART	2
20	12	1	20	12	LOPART	2
20	13	1	20	13	LOPART	2
20	14	1	20	14	LOPART	2
20	15	1	20	15	LOPART	2
20	16	1	20	16	LOPART	2
20	17	1	20	17	LOPART	2
20	18	1	20	18	LOPART	2
20	19	1	20	19	LOPART	2
21	0	1	21	0	LOPART	2
21	1	1	21	1	LOPART	2
21	2	1	21	2	LOPART	2
21	3	1	21	3	LOPART	2
21	4	1	21	4	LOPART	2
21	5	1	21	5	LOPART	2
21	6	1	21	6	LOPART	2
21	7	1	21	7	LOPART	2
21	8	1	21	8	LOPART	2
21	9	1	21	9	LOPART	2
21	10	1	21	10	LOPART	2
21	11	1	21	11	LOPART	2
21	12	1	21	12	LOPART	2
21	13	1	21	13	LOPART	2
21	14	1	21	14	LOPART	2
21	15	1	21	15	LOPART	2
21	16	1	21	16	LOPART	2
21	17	1	21	17	LOPART	2
21	18	1	21	18	LOPART	2
21	19	1	21	19	LOPART	2
22	0	1	22	0	LOPART	2
22	1	1	22	1	LOPART	2
22	2	1	22	2	LOPART	2
22	3	1	22	3	LOPART	2
22	4	1	22	4	LOPART	2
22	5	1	22	5	LOPART	2
22	6	1	22	6	LOPART	2
22	7	1	22	7	LOPART	2
22	8	1	22	8	LOPART	2
22	9	1	22	9	LOPART	2
22	10	1	22	10	LOPART	2
22	11	1	22	11	LOPART	2
22	12	1	22	12	LOPART	2
22	13	1	22	13	LOPART	2
22	14	1	22	14	LOPART	2
22	15	1	22	15	LOPART	2
22	16	1	22	16	LOPART	2
22	17	1	22	17	LOPART	2
22	18	1	22	18	LOPART	2
22	19	1	22	19	LOPART	2
23	0	1	23	0	LOPART	2
23	1	1	23	1	LOPART	2
23	2	1	23	2	LOPART	2
23	3	1	23	3	LOPART	2
23	4	1	23	4	LOPART	2
23	5	1	23	5	LOPART	2
23	6	1	23	6	LOPART	2
23	7	1	23	7	LOPART	2
23	8	1	23	8	LOPART	2
23	9	1	23	9	LOPART	2
23	10	1	23	10	LOPART	2
23	11	1	23	11	LOPART	2
23	12	1	23	12	LOPART	2
23	13	1	23	13	LOPART	2
23	14	1	23	14	LOPART	2
23	15	1	23	15	LOPART	2
23	16	1	23	16	LOPART	2
23	17	1	23	17	LOPART	2
23	18	1	23	18	LOPART	2
23	19	1	23	19	LOPART	2
24	0	1	24	0	LOPART	2
24	1	1	24	1	LOPART	2
24	2	1	24	2	LOPART	2
24	3	1	24	3	LOPART	2
24	4	1	24	4	LOPART	2
24	5	1	24	5	LOPART	2
24	6	1	24	6	LOPART	2
24	7	1	24	7	LOPART	2
24	8	1	24	8	LOPART	2
24	9	1	24	9	LOPART	2
24	10	1	24	10	LOPART	2
24	11	1	24	11	LOPART	2
24	12	1	24	12	LOPART	2
24	13	1	24	13	LOPART	2
24	14	1	24	14	LOPART	2
24	15	1	24	15	LOPART	2
24	16	1	24	16	LOPART	2
24	17	1	24	17	LOPART	2
24	18	1	24	18	LOPART	2
24	19	1	24	19	LOPART	2
25	0	1	25	0	LOPART	2
25	1	1	25	1	LOPART	2
25	2	1	25	2	LOPART	2
25	3	1	25	3	LOPART	2
25	4	1	25	4	LOPART	2
25	5	1	25	5	LOPART	2
25	6	1	25	6	LOPART	2
25	7	1	25	7	LOPART	2
25	8	1	25	8	LOPART	2
25	9	1	25	9	LOPART	2
25	10	1	25	10	LOPART	2
25	11	1	25	11	LOPART	2
25	12	1	25	12	LOPART	2
25	13	1	25	13	LOPART	2
25	14	1	25	14	LOPART	2
25	15	1	25	15	LOPART	2
25	16	1	25	16	LOPART	2
25	17	1	25	17	LOPART	2
25	18	1	25	18	LOPART	2
25	19	1	25	19	LOPART	2
26	0	1	26	0	LOPART	2
26	1	1	26	1	LOPART	2
26	2	1	26	2	LOPART	2
26	3	1	26	3	LOPART	2
26	4	1	26	4	LOPART	2
26	5	1	26	5	LOPART	2
26	6	1	26	6	LOPART	2
26	7	1	26	7	LOPART	2
26	8	1	26	8	LOPART	2
26	9	1	26	9	LOPART	2
26	10	1	26	10	LOPART	2
26	11	1	26	11	LOPART	2
26	12	1	26	12	LOPART	2
26	13	1	26	13	LOPART	2
26	14	1	26	14	LOPART	2
26	15	1	26	15	LOPART	2
26	16	1	26	16	LOPART	2
26	17	1	26	17	LOPART	2
26	18	1	26	18	LOPART	2
26	19	1	26	19	LOPART	2
27	0	1	27	0	LOPART	2
27	1	1	27	1	LOPART	2
27	2	1	27	2	LOPART	2
27	3	1	27	3	LOPART	2
27	4	1	27	4	LOPART	2
27	5	1	27	5	LOPART	2
27	6	1	27	6	LOPART	2
27	7	1	27	7	LOPART	2
27	8	1	27	8	LOPART	2
27	9	1	27	9	LOPART	2
27	10	1	27	10	LOPART	2
27	11	1	27	11	LOPART	2
27	12	1	27	12	LOPART	2
27	13	1	27	13	LOPART	2
27	14	1	27	14	LOPART	2
27	15	1	27	15	LOPART	2
27	16	1	27	16	LOPART	2
27	17	1	27	17	LOPART	2
27	18	1	27	18	LOPART	2
27	19	1	27	19	LOPART	2
28	0	1	28	0	LOPART	2
28	1	1	28	1	LOPART	2
28	2	1	28	2	LOPART	2
28	3	1	28	3	LOPART	2
28	4	1	28	4	LOPART	2
28	5	1	28	5	LOPART	2
28	6	1	28	6	LOPART	2
28	7	1	28	7	LOPART	2
28	8	1	28	8	LOPART	2
28	9	1	28	9	LOPART	2
28	10	1	28	10	LOPART	2
28	11	1	28	11	LOPART	2
28	12	1	28	12	LOPART	2
28	13	1	28	13	LOPART	2
28	14	1	28	14	LOPART	2
28	15	1	28	15	LOPART	2
28	16	1	28	16	LOPART	2
28	17	1	28	17	LOPART	2
28	18	1	28	18	LOPART	2
28	19	1	28	19	LOPART	2
29	0	1	29	0	LOPART	2
29	1	1	29	1	LOPART	2
29	2	1	29	2	LOPART	2
29	3	1	29	3	LOPART	2
29	4	1	29	4	LOPART	2
29	5	1	29	5	LOPART	2
29	6	1	29	6	LOPART	2
29	7	1	29	7	LOPART	2
29	8	1	29	8	LOPART	2
29	9	1	29	9	LOPART	2
29	10	1	29	10	LOPART	2
29	11	1	29	11	LOPART	2
29	12	1	29	12	LOPART	2
29	13	1	29	13	LOPART	2
29	14	1	29	14	LOPART	2
29	15	1	29	15	LOPART	2
29	16	1	29	16	LOPART	2
29	17	1	29	17	LOPART	2
29	18	1	29	18	LOPART	2
29	19	1	29	19	LOPART	2
30	20	1	30	20	LOPART	2
30	21	1	30	21	LOPART	2
30	22	1	30	22	LOPART	2
30	23	1	30	23	LOPART	2
30	24	1	30	24	LOPART	2
30	25	1	30	25	LOPART	2
30	26	1	30	26	LOPART	2
30	27	1	30	27	LOPART	2
30	28	1	30	28	LOPART	2
30	29	1	30	29	LOPART	2
31	20	1	31	20	LOPART	2
31	21	1	31	21	LOPART	2
31	22	1	31	22	LOPART	2
31	23	1	31	23	LOPART	2
31	24	1	31	24	LOPART	2
31	25	1	31	25	LOPART	2
31	26	1	31	26	LOPART	2
31	27	1	31	27	LOPART	2
31	28	1	31	28	LOPART	2
31	29	1	31	29	LOPART	2
31	30	1	31	30	LOPART	2
32	20	1	32	20	LOPART	2
32	21	1	32	21	LOPART	2
32	22	1	32	22	LOPART	2
32	23	1	32	23	LOPART	2
32	24	1	32	24	LOPART	2
32	25	1	32	25	LOPART	2
32	26	1	32	26	LOPART	2
32	27	1	32	27	LOPART	2
32	28	1	32	28	LOPART	2
32	29	1	32	29	LOPART	2
32	30	1	32	30	LOPART	2
32	31	1	32	31	LOPART	2
33	20	1	33	20	LOPART	2
33	21	1	33	21	LOPART	2
33	22	1	33	22	LOPART	2
33	23	1	33	23	LOPART	2
33	24	1	33	24	LOPART	2
33	25	1	33	25	LOPART	2
33	26	1	33	26	LOPART	2
33	27	1	33	27	LOPART	2
33	28	1	33	28	LOPART	2
33	29	1	33	29	LOPART	2
33	30	1	33	30	LOPART	2
33	31	1	33	31	LOPART	2
33	32	1	33	32	LOPART	2
34	20	1	34	20	LOPART	2
34	21	1	34	21	LOPART	2
34	22	1	34	22	LOPART	2
34	23	1	34	23	LOPART	2
34	24	1	34	24	LOPART	2
34	25	1	34	25	LOPART	2
34	26	1	34	26	LOPART	2
34	27	1	34	27	LOPART	2
34	28	1	34	28	LOPART	2
34	29	1	34	29	LOPART	2
34	30	1	34	30	LOPART	2
34	31	1	34	31	LOPART	2
34	32	1	34	32	LOPART	2
34	33	1	34	33	LOPART	2
35	20	1	35	20	LOPART	2
35	21	1	35	21	LOPART	2
35	22	1	35	22	LOPART	2
35	23	1	35	23	LOPART	2
35	24	1	35	24	LOPART	2
35	25	1	35	25	LOPART	2
35	26	1	35	26	LOPART	2
35	27	1	35	27	LOPART	2
35	28	1	35	28	LOPART	2
35	29	1	35	29	LOPART	2
35	30	1	35	30	LOPART	2
35	31	1	35	31	LOPART	2
35	32	1	35	32	LOPART	2
35	33	1	35	33	LOPART	2
35	34	1	35	34	LOPART	2
36	20	1	36	20	LOPART	2
36	21	1	36	21	LOPART	2
36	22	1	36	22	LOPART	2
36	23	1	36	23	LOPART	2
36	24	1	36	24	LOPART	2
36	25	1	36	25	LOPART	2
36	26	1	36	26	LOPART	2
36	27	1	36	27	LOPART	2
36	28	1	36	28	LOPART	2
36	29	1	36	29	LOPART	2
36	30	1	36	30	LOPART	2
36	31	1	36	31	LOPART	2
36	32	1	36	32	LOPART	2
36	33	1	36	33	LOPART	2
36	34	1	36	34	LOPART	2
36	35	1	36	35	LOPART	2
37	20	1	37	20	LOPART	2
37	21	1	37	21	LOPART	2
37	22	1	37	22	LOPART	2
37	23	1	37	23	LOPART	2
37	24	1	37	24	LOPART	2
37	25	1	37	25	LOPART	2
37	26	1	37	26	LOPART	2
37	27	1	37	27	LOPART	2
37	28	1	37	28	LOPART	2
37	29	1	37	29	LOPART	2
37	30	1	37	30	LOPART	2
37	31	1	37	31	LOPART	2
37	32	1	37	32	LOPART	2
37	33	1	37	33	LOPART	2
37	34	1	37	34	LOPART	2
37	35	1	37	35	LOPART	2
37	36	1	37	36	LOPART	2
38	20	1	38	20	LOPART	2
38	21	1	38	21	LOPART	2
38	22	1	38	22	LOPART	2
38	23	1	38	23	LOPART	2
38	24	1	38	24	LOPART	2
38	25	1	38	25	LOPART	2
38	26	1	38	26	LOPART	2
