x	y	key	label	showSelected1	showSelected2	PANEL	group	anchor
3.5	1	3	tau=3	84	3	1	-1	start
4.5	1	4	tau=4	84	4	1	-1	start
5.5	1	5	tau=5	84	5	1	-1	start
6.5	1	6	tau=6	84	6	1	-1	start
7.5	1	7	tau=7	84	7	1	-1	start
8.5	1	8	tau=8	84	8	1	-1	start
9.5	1	9	tau=9	84	9	1	-1	start
10.5	1	10	tau=10	84	10	1	-1	start
11.5	1	11	tau=11	84	11	1	-1	start
12.5	1	12	tau=12	84	12	1	-1	start
13.5	1	13	tau=13	84	13	1	-1	start
14.5	1	14	tau=14	84	14	1	-1	start
15.5	1	15	tau=15	84	15	1	-1	start
16.5	1	16	tau=16	84	16	1	-1	start
17.5	1	17	tau=17	84	17	1	-1	start
18.5	1	18	tau=18	84	18	1	-1	start
19.5	1	19	tau=19	84	19	1	-1	start
20.5	1	20	tau=20	84	20	1	-1	start
21.5	1	21	tau=21	84	21	1	-1	start
22.5	1	22	tau=22	84	22	1	-1	start
23.5	1	23	tau=23	84	23	1	-1	start
24.5	1	24	tau=24	84	24	1	-1	start
25.5	1	25	tau=25	84	25	1	-1	start
26.5	1	26	tau=26	84	26	1	-1	start
27.5	1	27	tau=27	84	27	1	-1	start
28.5	1	28	tau=28	84	28	1	-1	start
29.5	1	29	tau=29	84	29	1	-1	start
30.5	1	30	tau=30	84	30	1	-1	start
31.5	1	31	tau=31	84	31	1	-1	start
32.5	1	32	tau=32	84	32	1	-1	start
33.5	1	33	tau=33	84	33	1	-1	start
34.5	1	34	tau=34	84	34	1	-1	start
35.5	1	35	tau=35	84	35	1	-1	start
36.5	1	36	tau=36	84	36	1	-1	start
37.5	1	37	tau=37	84	37	1	-1	start
38.5	1	38	tau=38	84	38	1	-1	start
39.5	1	39	tau=39	84	39	1	-1	start
40.5	1	40	tau=40	84	40	1	-1	start
41.5	1	41	tau=41	84	41	1	-1	start
42.5	1	42	tau=42	84	42	1	-1	start
43.5	1	43	tau=43	84	43	1	-1	start
44.5	1	44	tau=44	84	44	1	-1	start
45.5	1	45	tau=45	84	45	1	-1	start
46.5	1	46	tau=46	84	46	1	-1	start
47.5	1	47	tau=47	84	47	1	-1	start
48.5	1	48	tau=48	84	48	1	-1	start
49.5	1	49	tau=49	84	49	1	-1	start
50.5	1	50	tau=50	84	50	1	-1	end
51.5	1	51	tau=51	84	51	1	-1	end
52.5	1	52	tau=52	84	52	1	-1	end
53.5	1	53	tau=53	84	53	1	-1	end
54.5	1	54	tau=54	84	54	1	-1	end
55.5	1	55	tau=55	84	55	1	-1	end
56.5	1	56	tau=56	84	56	1	-1	end
57.5	1	57	tau=57	84	57	1	-1	end
58.5	1	58	tau=58	84	58	1	-1	end
59.5	1	59	tau=59	84	59	1	-1	end
60.5	1	60	tau=60	84	60	1	-1	end
61.5	1	61	tau=61	84	61	1	-1	end
62.5	1	62	tau=62	84	62	1	-1	end
63.5	1	63	tau=63	84	63	1	-1	end
64.5	1	64	tau=64	84	64	1	-1	end
65.5	1	65	tau=65	84	65	1	-1	end
66.5	1	66	tau=66	84	66	1	-1	end
67.5	1	67	tau=67	84	67	1	-1	end
68.5	1	68	tau=68	84	68	1	-1	end
69.5	1	69	tau=69	84	69	1	-1	end
70.5	1	70	tau=70	84	70	1	-1	end
71.5	1	71	tau=71	84	71	1	-1	end
72.5	1	72	tau=72	84	72	1	-1	end
73.5	1	73	tau=73	84	73	1	-1	end
74.5	1	74	tau=74	84	74	1	-1	end
75.5	1	75	tau=75	84	75	1	-1	end
76.5	1	76	tau=76	84	76	1	-1	end
77.5	1	77	tau=77	84	77	1	-1	end
78.5	1	78	tau=78	84	78	1	-1	end
79.5	1	79	tau=79	84	79	1	-1	end
80.5	1	80	tau=80	84	80	1	-1	end
81.5	1	81	tau=81	84	81	1	-1	end
82.5	1	82	tau=82	84	82	1	-1	end
83.5	1	83	tau=83	84	83	1	-1	end
0.5	1	0	tau=0	85	0	1	-1	start
1.5	1	1	tau=1	85	1	1	-1	start
2.5	1	2	tau=2	85	2	1	-1	start
3.5	1	3	tau=3	85	3	1	-1	start
4.5	1	4	tau=4	85	4	1	-1	start
5.5	1	5	tau=5	85	5	1	-1	start
6.5	1	6	tau=6	85	6	1	-1	start
7.5	1	7	tau=7	85	7	1	-1	start
8.5	1	8	tau=8	85	8	1	-1	start
9.5	1	9	tau=9	85	9	1	-1	start
10.5	1	10	tau=10	85	10	1	-1	start
11.5	1	11	tau=11	85	11	1	-1	start
12.5	1	12	tau=12	85	12	1	-1	start
13.5	1	13	tau=13	85	13	1	-1	start
14.5	1	14	tau=14	85	14	1	-1	start
15.5	1	15	tau=15	85	15	1	-1	start
16.5	1	16	tau=16	85	16	1	-1	start
17.5	1	17	tau=17	85	17	1	-1	start
18.5	1	18	tau=18	85	18	1	-1	start
19.5	1	19	tau=19	85	19	1	-1	start
20.5	1	20	tau=20	85	20	1	-1	start
21.5	1	21	tau=21	85	21	1	-1	start
22.5	1	22	tau=22	85	22	1	-1	start
23.5	1	23	tau=23	85	23	1	-1	start
24.5	1	24	tau=24	85	24	1	-1	start
25.5	1	25	tau=25	85	25	1	-1	start
26.5	1	26	tau=26	85	26	1	-1	start
27.5	1	27	tau=27	85	27	1	-1	start
28.5	1	28	tau=28	85	28	1	-1	start
29.5	1	29	tau=29	85	29	1	-1	start
30.5	1	30	tau=30	85	30	1	-1	start
31.5	1	31	tau=31	85	31	1	-1	start
32.5	1	32	tau=32	85	32	1	-1	start
33.5	1	33	tau=33	85	33	1	-1	start
34.5	1	34	tau=34	85	34	1	-1	start
35.5	1	35	tau=35	85	35	1	-1	start
36.5	1	36	tau=36	85	36	1	-1	start
37.5	1	37	tau=37	85	37	1	-1	start
38.5	1	38	tau=38	85	38	1	-1	start
39.5	1	39	tau=39	85	39	1	-1	start
40.5	1	40	tau=40	85	40	1	-1	start
41.5	1	41	tau=41	85	41	1	-1	start
42.5	1	42	tau=42	85	42	1	-1	start
43.5	1	43	tau=43	85	43	1	-1	start
44.5	1	44	tau=44	85	44	1	-1	start
45.5	1	45	tau=45	85	45	1	-1	start
46.5	1	46	tau=46	85	46	1	-1	start
47.5	1	47	tau=47	85	47	1	-1	start
48.5	1	48	tau=48	85	48	1	-1	start
49.5	1	49	tau=49	85	49	1	-1	start
50.5	1	50	tau=50	85	50	1	-1	end
51.5	1	51	tau=51	85	51	1	-1	end
52.5	1	52	tau=52	85	52	1	-1	end
53.5	1	53	tau=53	85	53	1	-1	end
54.5	1	54	tau=54	85	54	1	-1	end
55.5	1	55	tau=55	85	55	1	-1	end
56.5	1	56	tau=56	85	56	1	-1	end
57.5	1	57	tau=57	85	57	1	-1	end
58.5	1	58	tau=58	85	58	1	-1	end
59.5	1	59	tau=59	85	59	1	-1	end
60.5	1	60	tau=60	85	60	1	-1	end
61.5	1	61	tau=61	85	61	1	-1	end
62.5	1	62	tau=62	85	62	1	-1	end
63.5	1	63	tau=63	85	63	1	-1	end
64.5	1	64	tau=64	85	64	1	-1	end
65.5	1	65	tau=65	85	65	1	-1	end
66.5	1	66	tau=66	85	66	1	-1	end
67.5	1	67	tau=67	85	67	1	-1	end
68.5	1	68	tau=68	85	68	1	-1	end
69.5	1	69	tau=69	85	69	1	-1	end
70.5	1	70	tau=70	85	70	1	-1	end
71.5	1	71	tau=71	85	71	1	-1	end
72.5	1	72	tau=72	85	72	1	-1	end
73.5	1	73	tau=73	85	73	1	-1	end
74.5	1	74	tau=74	85	74	1	-1	end
75.5	1	75	tau=75	85	75	1	-1	end
76.5	1	76	tau=76	85	76	1	-1	end
77.5	1	77	tau=77	85	77	1	-1	end
78.5	1	78	tau=78	85	78	1	-1	end
79.5	1	79	tau=79	85	79	1	-1	end
80.5	1	80	tau=80	85	80	1	-1	end
81.5	1	81	tau=81	85	81	1	-1	end
82.5	1	82	tau=82	85	82	1	-1	end
83.5	1	83	tau=83	85	83	1	-1	end
84.5	1	84	tau=84	85	84	1	-1	end
0.5	1	0	tau=0	86	0	1	-1	start
1.5	1	1	tau=1	86	1	1	-1	start
2.5	1	2	tau=2	86	2	1	-1	start
3.5	1	3	tau=3	86	3	1	-1	start
4.5	1	4	tau=4	86	4	1	-1	start
5.5	1	5	tau=5	86	5	1	-1	start
6.5	1	6	tau=6	86	6	1	-1	start
7.5	1	7	tau=7	86	7	1	-1	start
8.5	1	8	tau=8	86	8	1	-1	start
9.5	1	9	tau=9	86	9	1	-1	start
10.5	1	10	tau=10	86	10	1	-1	start
11.5	1	11	tau=11	86	11	1	-1	start
12.5	1	12	tau=12	86	12	1	-1	start
13.5	1	13	tau=13	86	13	1	-1	start
14.5	1	14	tau=14	86	14	1	-1	start
15.5	1	15	tau=15	86	15	1	-1	start
16.5	1	16	tau=16	86	16	1	-1	start
17.5	1	17	tau=17	86	17	1	-1	start
18.5	1	18	tau=18	86	18	1	-1	start
19.5	1	19	tau=19	86	19	1	-1	start
20.5	1	20	tau=20	86	20	1	-1	start
21.5	1	21	tau=21	86	21	1	-1	start
22.5	1	22	tau=22	86	22	1	-1	start
23.5	1	23	tau=23	86	23	1	-1	start
24.5	1	24	tau=24	86	24	1	-1	start
25.5	1	25	tau=25	86	25	1	-1	start
26.5	1	26	tau=26	86	26	1	-1	start
27.5	1	27	tau=27	86	27	1	-1	start
28.5	1	28	tau=28	86	28	1	-1	start
29.5	1	29	tau=29	86	29	1	-1	start
30.5	1	30	tau=30	86	30	1	-1	start
31.5	1	31	tau=31	86	31	1	-1	start
32.5	1	32	tau=32	86	32	1	-1	start
33.5	1	33	tau=33	86	33	1	-1	start
34.5	1	34	tau=34	86	34	1	-1	start
35.5	1	35	tau=35	86	35	1	-1	start
36.5	1	36	tau=36	86	36	1	-1	start
37.5	1	37	tau=37	86	37	1	-1	start
38.5	1	38	tau=38	86	38	1	-1	start
39.5	1	39	tau=39	86	39	1	-1	start
40.5	1	40	tau=40	86	40	1	-1	start
41.5	1	41	tau=41	86	41	1	-1	start
42.5	1	42	tau=42	86	42	1	-1	start
43.5	1	43	tau=43	86	43	1	-1	start
44.5	1	44	tau=44	86	44	1	-1	start
45.5	1	45	tau=45	86	45	1	-1	start
46.5	1	46	tau=46	86	46	1	-1	start
47.5	1	47	tau=47	86	47	1	-1	start
48.5	1	48	tau=48	86	48	1	-1	start
49.5	1	49	tau=49	86	49	1	-1	start
50.5	1	50	tau=50	86	50	1	-1	end
51.5	1	51	tau=51	86	51	1	-1	end
52.5	1	52	tau=52	86	52	1	-1	end
53.5	1	53	tau=53	86	53	1	-1	end
54.5	1	54	tau=54	86	54	1	-1	end
55.5	1	55	tau=55	86	55	1	-1	end
56.5	1	56	tau=56	86	56	1	-1	end
57.5	1	57	tau=57	86	57	1	-1	end
58.5	1	58	tau=58	86	58	1	-1	end
59.5	1	59	tau=59	86	59	1	-1	end
60.5	1	60	tau=60	86	60	1	-1	end
61.5	1	61	tau=61	86	61	1	-1	end
62.5	1	62	tau=62	86	62	1	-1	end
63.5	1	63	tau=63	86	63	1	-1	end
64.5	1	64	tau=64	86	64	1	-1	end
65.5	1	65	tau=65	86	65	1	-1	end
66.5	1	66	tau=66	86	66	1	-1	end
67.5	1	67	tau=67	86	67	1	-1	end
68.5	1	68	tau=68	86	68	1	-1	end
69.5	1	69	tau=69	86	69	1	-1	end
70.5	1	70	tau=70	86	70	1	-1	end
71.5	1	71	tau=71	86	71	1	-1	end
72.5	1	72	tau=72	86	72	1	-1	end
73.5	1	73	tau=73	86	73	1	-1	end
74.5	1	74	tau=74	86	74	1	-1	end
75.5	1	75	tau=75	86	75	1	-1	end
76.5	1	76	tau=76	86	76	1	-1	end
77.5	1	77	tau=77	86	77	1	-1	end
78.5	1	78	tau=78	86	78	1	-1	end
79.5	1	79	tau=79	86	79	1	-1	end
80.5	1	80	tau=80	86	80	1	-1	end
81.5	1	81	tau=81	86	81	1	-1	end
82.5	1	82	tau=82	86	82	1	-1	end
83.5	1	83	tau=83	86	83	1	-1	end
84.5	1	84	tau=84	86	84	1	-1	end
85.5	1	85	tau=85	86	85	1	-1	end
0.5	1	0	tau=0	87	0	1	-1	start
1.5	1	1	tau=1	87	1	1	-1	start
2.5	1	2	tau=2	87	2	1	-1	start
3.5	1	3	tau=3	87	3	1	-1	start
4.5	1	4	tau=4	87	4	1	-1	start
5.5	1	5	tau=5	87	5	1	-1	start
6.5	1	6	tau=6	87	6	1	-1	start
7.5	1	7	tau=7	87	7	1	-1	start
8.5	1	8	tau=8	87	8	1	-1	start
9.5	1	9	tau=9	87	9	1	-1	start
10.5	1	10	tau=10	87	10	1	-1	start
11.5	1	11	tau=11	87	11	1	-1	start
12.5	1	12	tau=12	87	12	1	-1	start
13.5	1	13	tau=13	87	13	1	-1	start
14.5	1	14	tau=14	87	14	1	-1	start
15.5	1	15	tau=15	87	15	1	-1	start
16.5	1	16	tau=16	87	16	1	-1	start
17.5	1	17	tau=17	87	17	1	-1	start
18.5	1	18	tau=18	87	18	1	-1	start
19.5	1	19	tau=19	87	19	1	-1	start
20.5	1	20	tau=20	87	20	1	-1	start
21.5	1	21	tau=21	87	21	1	-1	start
22.5	1	22	tau=22	87	22	1	-1	start
23.5	1	23	tau=23	87	23	1	-1	start
24.5	1	24	tau=24	87	24	1	-1	start
25.5	1	25	tau=25	87	25	1	-1	start
26.5	1	26	tau=26	87	26	1	-1	start
27.5	1	27	tau=27	87	27	1	-1	start
28.5	1	28	tau=28	87	28	1	-1	start
29.5	1	29	tau=29	87	29	1	-1	start
30.5	1	30	tau=30	87	30	1	-1	start
31.5	1	31	tau=31	87	31	1	-1	start
32.5	1	32	tau=32	87	32	1	-1	start
33.5	1	33	tau=33	87	33	1	-1	start
34.5	1	34	tau=34	87	34	1	-1	start
35.5	1	35	tau=35	87	35	1	-1	start
36.5	1	36	tau=36	87	36	1	-1	start
37.5	1	37	tau=37	87	37	1	-1	start
38.5	1	38	tau=38	87	38	1	-1	start
39.5	1	39	tau=39	87	39	1	-1	start
40.5	1	40	tau=40	87	40	1	-1	start
41.5	1	41	tau=41	87	41	1	-1	start
42.5	1	42	tau=42	87	42	1	-1	start
43.5	1	43	tau=43	87	43	1	-1	start
44.5	1	44	tau=44	87	44	1	-1	start
45.5	1	45	tau=45	87	45	1	-1	start
46.5	1	46	tau=46	87	46	1	-1	start
47.5	1	47	tau=47	87	47	1	-1	start
48.5	1	48	tau=48	87	48	1	-1	start
49.5	1	49	tau=49	87	49	1	-1	start
50.5	1	50	tau=50	87	50	1	-1	end
51.5	1	51	tau=51	87	51	1	-1	end
52.5	1	52	tau=52	87	52	1	-1	end
53.5	1	53	tau=53	87	53	1	-1	end
54.5	1	54	tau=54	87	54	1	-1	end
55.5	1	55	tau=55	87	55	1	-1	end
56.5	1	56	tau=56	87	56	1	-1	end
57.5	1	57	tau=57	87	57	1	-1	end
58.5	1	58	tau=58	87	58	1	-1	end
59.5	1	59	tau=59	87	59	1	-1	end
60.5	1	60	tau=60	87	60	1	-1	end
61.5	1	61	tau=61	87	61	1	-1	end
62.5	1	62	tau=62	87	62	1	-1	end
63.5	1	63	tau=63	87	63	1	-1	end
64.5	1	64	tau=64	87	64	1	-1	end
65.5	1	65	tau=65	87	65	1	-1	end
66.5	1	66	tau=66	87	66	1	-1	end
67.5	1	67	tau=67	87	67	1	-1	end
68.5	1	68	tau=68	87	68	1	-1	end
69.5	1	69	tau=69	87	69	1	-1	end
70.5	1	70	tau=70	87	70	1	-1	end
71.5	1	71	tau=71	87	71	1	-1	end
72.5	1	72	tau=72	87	72	1	-1	end
73.5	1	73	tau=73	87	73	1	-1	end
74.5	1	74	tau=74	87	74	1	-1	end
75.5	1	75	tau=75	87	75	1	-1	end
76.5	1	76	tau=76	87	76	1	-1	end
77.5	1	77	tau=77	87	77	1	-1	end
78.5	1	78	tau=78	87	78	1	-1	end
79.5	1	79	tau=79	87	79	1	-1	end
80.5	1	80	tau=80	87	80	1	-1	end
81.5	1	81	tau=81	87	81	1	-1	end
82.5	1	82	tau=82	87	82	1	-1	end
83.5	1	83	tau=83	87	83	1	-1	end
84.5	1	84	tau=84	87	84	1	-1	end
85.5	1	85	tau=85	87	85	1	-1	end
86.5	1	86	tau=86	87	86	1	-1	end
0.5	1	0	tau=0	88	0	1	-1	start
1.5	1	1	tau=1	88	1	1	-1	start
2.5	1	2	tau=2	88	2	1	-1	start
3.5	1	3	tau=3	88	3	1	-1	start
4.5	1	4	tau=4	88	4	1	-1	start
5.5	1	5	tau=5	88	5	1	-1	start
6.5	1	6	tau=6	88	6	1	-1	start
7.5	1	7	tau=7	88	7	1	-1	start
8.5	1	8	tau=8	88	8	1	-1	start
9.5	1	9	tau=9	88	9	1	-1	start
10.5	1	10	tau=10	88	10	1	-1	start
11.5	1	11	tau=11	88	11	1	-1	start
12.5	1	12	tau=12	88	12	1	-1	start
13.5	1	13	tau=13	88	13	1	-1	start
14.5	1	14	tau=14	88	14	1	-1	start
15.5	1	15	tau=15	88	15	1	-1	start
16.5	1	16	tau=16	88	16	1	-1	start
17.5	1	17	tau=17	88	17	1	-1	start
18.5	1	18	tau=18	88	18	1	-1	start
19.5	1	19	tau=19	88	19	1	-1	start
20.5	1	20	tau=20	88	20	1	-1	start
21.5	1	21	tau=21	88	21	1	-1	start
22.5	1	22	tau=22	88	22	1	-1	start
23.5	1	23	tau=23	88	23	1	-1	start
24.5	1	24	tau=24	88	24	1	-1	start
25.5	1	25	tau=25	88	25	1	-1	start
26.5	1	26	tau=26	88	26	1	-1	start
27.5	1	27	tau=27	88	27	1	-1	start
28.5	1	28	tau=28	88	28	1	-1	start
29.5	1	29	tau=29	88	29	1	-1	start
30.5	1	30	tau=30	88	30	1	-1	start
31.5	1	31	tau=31	88	31	1	-1	start
32.5	1	32	tau=32	88	32	1	-1	start
33.5	1	33	tau=33	88	33	1	-1	start
34.5	1	34	tau=34	88	34	1	-1	start
35.5	1	35	tau=35	88	35	1	-1	start
36.5	1	36	tau=36	88	36	1	-1	start
37.5	1	37	tau=37	88	37	1	-1	start
38.5	1	38	tau=38	88	38	1	-1	start
39.5	1	39	tau=39	88	39	1	-1	start
40.5	1	40	tau=40	88	40	1	-1	start
41.5	1	41	tau=41	88	41	1	-1	start
42.5	1	42	tau=42	88	42	1	-1	start
43.5	1	43	tau=43	88	43	1	-1	start
44.5	1	44	tau=44	88	44	1	-1	start
45.5	1	45	tau=45	88	45	1	-1	start
46.5	1	46	tau=46	88	46	1	-1	start
47.5	1	47	tau=47	88	47	1	-1	start
48.5	1	48	tau=48	88	48	1	-1	start
49.5	1	49	tau=49	88	49	1	-1	start
50.5	1	50	tau=50	88	50	1	-1	end
51.5	1	51	tau=51	88	51	1	-1	end
52.5	1	52	tau=52	88	52	1	-1	end
53.5	1	53	tau=53	88	53	1	-1	end
54.5	1	54	tau=54	88	54	1	-1	end
55.5	1	55	tau=55	88	55	1	-1	end
56.5	1	56	tau=56	88	56	1	-1	end
57.5	1	57	tau=57	88	57	1	-1	end
58.5	1	58	tau=58	88	58	1	-1	end
59.5	1	59	tau=59	88	59	1	-1	end
60.5	1	60	tau=60	88	60	1	-1	end
61.5	1	61	tau=61	88	61	1	-1	end
62.5	1	62	tau=62	88	62	1	-1	end
63.5	1	63	tau=63	88	63	1	-1	end
64.5	1	64	tau=64	88	64	1	-1	end
65.5	1	65	tau=65	88	65	1	-1	end
66.5	1	66	tau=66	88	66	1	-1	end
67.5	1	67	tau=67	88	67	1	-1	end
68.5	1	68	tau=68	88	68	1	-1	end
69.5	1	69	tau=69	88	69	1	-1	end
70.5	1	70	tau=70	88	70	1	-1	end
71.5	1	71	tau=71	88	71	1	-1	end
72.5	1	72	tau=72	88	72	1	-1	end
73.5	1	73	tau=73	88	73	1	-1	end
74.5	1	74	tau=74	88	74	1	-1	end
75.5	1	75	tau=75	88	75	1	-1	end
76.5	1	76	tau=76	88	76	1	-1	end
77.5	1	77	tau=77	88	77	1	-1	end
78.5	1	78	tau=78	88	78	1	-1	end
79.5	1	79	tau=79	88	79	1	-1	end
80.5	1	80	tau=80	88	80	1	-1	end
81.5	1	81	tau=81	88	81	1	-1	end
82.5	1	82	tau=82	88	82	1	-1	end
83.5	1	83	tau=83	88	83	1	-1	end
84.5	1	84	tau=84	88	84	1	-1	end
85.5	1	85	tau=85	88	85	1	-1	end
86.5	1	86	tau=86	88	86	1	-1	end
87.5	1	87	tau=87	88	87	1	-1	end
0.5	1	0	tau=0	89	0	1	-1	start
1.5	1	1	tau=1	89	1	1	-1	start
2.5	1	2	tau=2	89	2	1	-1	start
3.5	1	3	tau=3	89	3	1	-1	start
4.5	1	4	tau=4	89	4	1	-1	start
5.5	1	5	tau=5	89	5	1	-1	start
6.5	1	6	tau=6	89	6	1	-1	start
7.5	1	7	tau=7	89	7	1	-1	start
8.5	1	8	tau=8	89	8	1	-1	start
9.5	1	9	tau=9	89	9	1	-1	start
10.5	1	10	tau=10	89	10	1	-1	start
11.5	1	11	tau=11	89	11	1	-1	start
12.5	1	12	tau=12	89	12	1	-1	start
13.5	1	13	tau=13	89	13	1	-1	start
14.5	1	14	tau=14	89	14	1	-1	start
15.5	1	15	tau=15	89	15	1	-1	start
16.5	1	16	tau=16	89	16	1	-1	start
17.5	1	17	tau=17	89	17	1	-1	start
18.5	1	18	tau=18	89	18	1	-1	start
19.5	1	19	tau=19	89	19	1	-1	start
20.5	1	20	tau=20	89	20	1	-1	start
21.5	1	21	tau=21	89	21	1	-1	start
22.5	1	22	tau=22	89	22	1	-1	start
23.5	1	23	tau=23	89	23	1	-1	start
24.5	1	24	tau=24	89	24	1	-1	start
25.5	1	25	tau=25	89	25	1	-1	start
26.5	1	26	tau=26	89	26	1	-1	start
27.5	1	27	tau=27	89	27	1	-1	start
28.5	1	28	tau=28	89	28	1	-1	start
29.5	1	29	tau=29	89	29	1	-1	start
30.5	1	30	tau=30	89	30	1	-1	start
31.5	1	31	tau=31	89	31	1	-1	start
32.5	1	32	tau=32	89	32	1	-1	start
33.5	1	33	tau=33	89	33	1	-1	start
34.5	1	34	tau=34	89	34	1	-1	start
35.5	1	35	tau=35	89	35	1	-1	start
36.5	1	36	tau=36	89	36	1	-1	start
37.5	1	37	tau=37	89	37	1	-1	start
38.5	1	38	tau=38	89	38	1	-1	start
39.5	1	39	tau=39	89	39	1	-1	start
40.5	1	40	tau=40	89	40	1	-1	start
41.5	1	41	tau=41	89	41	1	-1	start
42.5	1	42	tau=42	89	42	1	-1	start
43.5	1	43	tau=43	89	43	1	-1	start
44.5	1	44	tau=44	89	44	1	-1	start
45.5	1	45	tau=45	89	45	1	-1	start
46.5	1	46	tau=46	89	46	1	-1	start
47.5	1	47	tau=47	89	47	1	-1	start
48.5	1	48	tau=48	89	48	1	-1	start
49.5	1	49	tau=49	89	49	1	-1	start
50.5	1	50	tau=50	89	50	1	-1	end
51.5	1	51	tau=51	89	51	1	-1	end
52.5	1	52	tau=52	89	52	1	-1	end
53.5	1	53	tau=53	89	53	1	-1	end
54.5	1	54	tau=54	89	54	1	-1	end
55.5	1	55	tau=55	89	55	1	-1	end
56.5	1	56	tau=56	89	56	1	-1	end
57.5	1	57	tau=57	89	57	1	-1	end
58.5	1	58	tau=58	89	58	1	-1	end
59.5	1	59	tau=59	89	59	1	-1	end
60.5	1	60	tau=60	89	60	1	-1	end
61.5	1	61	tau=61	89	61	1	-1	end
62.5	1	62	tau=62	89	62	1	-1	end
63.5	1	63	tau=63	89	63	1	-1	end
64.5	1	64	tau=64	89	64	1	-1	end
65.5	1	65	tau=65	89	65	1	-1	end
66.5	1	66	tau=66	89	66	1	-1	end
67.5	1	67	tau=67	89	67	1	-1	end
68.5	1	68	tau=68	89	68	1	-1	end
69.5	1	69	tau=69	89	69	1	-1	end
70.5	1	70	tau=70	89	70	1	-1	end
71.5	1	71	tau=71	89	71	1	-1	end
72.5	1	72	tau=72	89	72	1	-1	end
73.5	1	73	tau=73	89	73	1	-1	end
74.5	1	74	tau=74	89	74	1	-1	end
75.5	1	75	tau=75	89	75	1	-1	end
76.5	1	76	tau=76	89	76	1	-1	end
77.5	1	77	tau=77	89	77	1	-1	end
78.5	1	78	tau=78	89	78	1	-1	end
79.5	1	79	tau=79	89	79	1	-1	end
80.5	1	80	tau=80	89	80	1	-1	end
81.5	1	81	tau=81	89	81	1	-1	end
82.5	1	82	tau=82	89	82	1	-1	end
83.5	1	83	tau=83	89	83	1	-1	end
84.5	1	84	tau=84	89	84	1	-1	end
85.5	1	85	tau=85	89	85	1	-1	end
86.5	1	86	tau=86	89	86	1	-1	end
87.5	1	87	tau=87	89	87	1	-1	end
88.5	1	88	tau=88	89	88	1	-1	end
0.5	1	0	tau=0	90	0	1	-1	start
1.5	1	1	tau=1	90	1	1	-1	start
2.5	1	2	tau=2	90	2	1	-1	start
3.5	1	3	tau=3	90	3	1	-1	start
4.5	1	4	tau=4	90	4	1	-1	start
5.5	1	5	tau=5	90	5	1	-1	start
6.5	1	6	tau=6	90	6	1	-1	start
7.5	1	7	tau=7	90	7	1	-1	start
8.5	1	8	tau=8	90	8	1	-1	start
9.5	1	9	tau=9	90	9	1	-1	start
10.5	1	10	tau=10	90	10	1	-1	start
11.5	1	11	tau=11	90	11	1	-1	start
12.5	1	12	tau=12	90	12	1	-1	start
13.5	1	13	tau=13	90	13	1	-1	start
14.5	1	14	tau=14	90	14	1	-1	start
15.5	1	15	tau=15	90	15	1	-1	start
16.5	1	16	tau=16	90	16	1	-1	start
17.5	1	17	tau=17	90	17	1	-1	start
18.5	1	18	tau=18	90	18	1	-1	start
19.5	1	19	tau=19	90	19	1	-1	start
20.5	1	20	tau=20	90	20	1	-1	start
21.5	1	21	tau=21	90	21	1	-1	start
22.5	1	22	tau=22	90	22	1	-1	start
23.5	1	23	tau=23	90	23	1	-1	start
24.5	1	24	tau=24	90	24	1	-1	start
25.5	1	25	tau=25	90	25	1	-1	start
26.5	1	26	tau=26	90	26	1	-1	start
27.5	1	27	tau=27	90	27	1	-1	start
28.5	1	28	tau=28	90	28	1	-1	start
29.5	1	29	tau=29	90	29	1	-1	start
30.5	1	30	tau=30	90	30	1	-1	start
31.5	1	31	tau=31	90	31	1	-1	start
32.5	1	32	tau=32	90	32	1	-1	start
33.5	1	33	tau=33	90	33	1	-1	start
34.5	1	34	tau=34	90	34	1	-1	start
35.5	1	35	tau=35	90	35	1	-1	start
36.5	1	36	tau=36	90	36	1	-1	start
37.5	1	37	tau=37	90	37	1	-1	start
38.5	1	38	tau=38	90	38	1	-1	start
39.5	1	39	tau=39	90	39	1	-1	start
40.5	1	40	tau=40	90	40	1	-1	start
41.5	1	41	tau=41	90	41	1	-1	start
42.5	1	42	tau=42	90	42	1	-1	start
43.5	1	43	tau=43	90	43	1	-1	start
44.5	1	44	tau=44	90	44	1	-1	start
45.5	1	45	tau=45	90	45	1	-1	start
46.5	1	46	tau=46	90	46	1	-1	start
47.5	1	47	tau=47	90	47	1	-1	start
48.5	1	48	tau=48	90	48	1	-1	start
49.5	1	49	tau=49	90	49	1	-1	start
50.5	1	50	tau=50	90	50	1	-1	end
51.5	1	51	tau=51	90	51	1	-1	end
52.5	1	52	tau=52	90	52	1	-1	end
53.5	1	53	tau=53	90	53	1	-1	end
54.5	1	54	tau=54	90	54	1	-1	end
55.5	1	55	tau=55	90	55	1	-1	end
56.5	1	56	tau=56	90	56	1	-1	end
57.5	1	57	tau=57	90	57	1	-1	end
58.5	1	58	tau=58	90	58	1	-1	end
59.5	1	59	tau=59	90	59	1	-1	end
60.5	1	60	tau=60	90	60	1	-1	end
61.5	1	61	tau=61	90	61	1	-1	end
62.5	1	62	tau=62	90	62	1	-1	end
63.5	1	63	tau=63	90	63	1	-1	end
64.5	1	64	tau=64	90	64	1	-1	end
65.5	1	65	tau=65	90	65	1	-1	end
